"ID","TERM","DATE_TAKEN","HOURS","HOURS_ATTEMPTED","GRADE_CODE","COURSE_ID","TITLE"
9819,"2015/SU",2015-06-29,1,1,"A","LA*496","RESEARCH AND WRITING IN THE LIBERAL ARTS"
9819,"2015/FA",2015-10-19,3,3,"A","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
9819,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
9819,"2015/SP",2015-03-02,3,3,"A","CJ*452","SECURITY PLANNING AND ASSESSMENT"
8192,"2016/SP",2016-02-29,3,3,"A","HIS*101","UNITED STATES HISTORY I"
8192,"2016/SU",2016-05-02,3,3,"B","ENG*102","COMPOSITION II"
8192,"2015/SU",2015-05-04,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
8192,"2015/SP",2015-03-02,3,3,"B","NS*115","INTRODUCTION TO ASTRONOMY"
8192,"2015/SP",2015-01-05,3,3,"A","HUM*200","INTRODUCTION TO HUMANITIES"
8192,"2015/FA",2015-08-24,3,3,"A","LA*298","ASSOCIATE DEGREE CAPSTONE"
7553,"2015/SU",2015-05-04,3,3,"A","BIO*110","BIOLOGY (NON-LAB)"
7553,"2015/SP",2015-02-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7553,"2015/SU",2015-05-04,1,1,"A","BIO*111","BIOLOGY LABORATORY "
7553,"2015/SU",2015-05-04,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
5000,"2016/SP",2016-02-29,3,3,"A","ENG*312","SCIENTIFIC AND TECHNICAL WRITING"
5000,"2015/SP",2015-01-05,3,3,"B","ENG*101","ENGLISH COMPOSITION"
7483,"2015/SP",2015-02-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8318,"2015/SU",2015-06-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
8318,"2015/SU",2015-05-04,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
8318,"2015/SP",2015-01-05,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
8318,"2015/SP",2015-01-05,3,3,"A","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
5354,"2015/FA",2015-08-24,3,3,"A","BIO*212","MICROBIOLOGY"
5354,"2015/FA",2015-08-24,3,3,"A","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
5354,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
5354,"2015/SP",2015-03-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1791,"2015/SU",2015-05-04,1,1,"P","INL*102","INFORMATION LITERACY"
1791,"2015/FA",2015-08-24,3,3,"B","SOC*101","INTRODUCTION TO SOCIOLOGY"
1791,"2015/SU",2015-05-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1791,"2015/FA",2015-10-19,3,3,"B","HUM*200","INTRODUCTION TO HUMANITIES"
973,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
973,"2015/FA",2015-10-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5953,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
5953,"2016/SP",2016-01-04,3,3,"A","HUM*200","INTRODUCTION TO HUMANITIES"
5953,"2015/FA",2015-10-19,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
5953,"2016/SP",2016-02-29,3,3,"C","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
5953,"2016/SP",2016-01-04,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
5953,"2016/SP",2016-02-29,3,3,"B","BIO*212","MICROBIOLOGY"
5953,"2015/FA",2015-08-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5953,"2015/FA",2015-10-19,3,3,"B","SOC*101","INTRODUCTION TO SOCIOLOGY"
8188,"2015/SP",2015-01-05,3,3,"C","BIO*212","MICROBIOLOGY"
8188,"2015/SP",2015-01-05,3,3,"B","BIO*275","BIOETHICS"
2384,"2015/FA",2015-10-19,3,3,"A","ENG*202","BUSINESS WRITING"
2384,"2016/SP",2016-01-04,3,3,"A","BUS*300","INTRODUCTION TO ENTREPRENEURSHIP"
2384,"2015/SU",2015-05-04,3,3,"B","ENG*101","ENGLISH COMPOSITION"
2384,"2015/SU",2015-05-04,1,1,"P","INL*102","INFORMATION LITERACY"
2384,"2015/SP",2015-01-05,3,3,"A","ECO*262","INTRODUCTION TO MACROECONOMICS"
2384,"2015/SU",2015-05-04,3,3,"B","BUS*323","BUSINESS ETHICS"
2384,"2016/SU",2016-05-02,3,3,"B","HIS*352","U.S.- VIETNAM WAR"
2384,"2015/SP",2015-03-02,3,3,"B","COMM*120","FOUNDATIONS OF COMMUNICATION"
3997,"2015/SP",2015-03-02,0,3,"AW","BIO*212","MICROBIOLOGY"
3997,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
3997,"2015/SP",2015-01-05,3,3,"B","PHIL*200","INTRODUCTION TO PHILOSOPHY"
9387,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
8534,"2015/SP",2015-02-28,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3263,"2015/SP",2015-01-05,4,4,"A","ELEC*201","DIGITAL ELECTRONICS"
3263,"2016/SP",2016-01-04,4,4,"B","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
3263,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
6617,"2015/SU",2015-05-04,3,3,"A","HSC*310","WRITING AND COMMUNICATION IN THE HEALTH SCIENCE PROFESSIONS"
6617,"2015/SP",2015-03-02,3,3,"A","PSY*420","HUMAN MOTIVATION"
3500,"2016/SP",2016-01-04,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
3500,"2015/SU",2015-05-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
3500,"2015/FA",2015-10-19,3,3,"D","NUR*209","REPRODUCTIVE HEALTH"
3500,"2015/FA",2015-08-24,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
3500,"2015/SU",2015-05-04,3,3,"B","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
3500,"2016/SP",2016-02-29,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
9238,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1151,"2016/SP",2016-04-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1151,"2016/SP",2016-02-29,3,3,"A","BUS*312","MANAGING HUMAN RESOURCES"
1151,"2015/SU",2015-05-04,3,3,"B","BUS*323","BUSINESS ETHICS"
1151,"2015/SP",2015-01-05,3,3,"B","ACC*211","FINANCIAL ACCOUNTING"
1151,"2015/SU",2015-06-29,3,3,"A","BUS*290","INTEGRATED BUSINESS AND MANAGEMENT ASSESSMENT AASB"
6938,"2015/SP",2015-03-02,3,3,"A","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
6938,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
6938,"2016/SP",2016-01-04,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
6938,"2015/FA",2015-10-19,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
6938,"2015/SP",2015-01-05,3,3,"A","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
6938,"2016/SP",2016-02-29,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
6938,"2015/SU",2015-06-29,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
6938,"2015/SU",2015-05-04,3,3,"B","BIO*212","MICROBIOLOGY"
6574,"2015/SU",2015-05-04,3,3,"C","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
9017,"2015/SU",2015-05-04,0,3,"W","IT*210","OBJECT ORIENTED PROGRAMMING"
9017,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
9017,"2016/SP",2016-02-29,3,3,"B","COMM*120","FOUNDATIONS OF COMMUNICATION"
9017,"2016/SU",2016-05-02,3,3,"B","HIS*101","UNITED STATES HISTORY I"
9017,"2016/SP",2016-02-29,3,3,"B","IT*370","DATABASE MANAGEMENT SYSTEMS"
9017,"2016/SU",2016-05-02,3,3,"B","HUM*200","INTRODUCTION TO HUMANITIES"
9017,"2015/SP",2015-03-02,3,3,"B","IT*390","PROJECT MANAGEMENT"
9017,"2015/SU",2015-05-04,0,3,"W","CCS*120","EC SUCCESS SEMINAR"
7116,"2015/SU",2015-06-29,3,3,"B","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
7116,"2015/SU",2015-05-04,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5940,"2015/SU",2015-05-04,3,3,"C","COMM*120","FOUNDATIONS OF COMMUNICATION"
5940,"2015/SP",2015-01-05,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
5940,"2015/SP",2015-03-02,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
5940,"2016/SP",2016-01-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
5940,"2015/SU",2015-06-29,3,3,"A","HUM*200","INTRODUCTION TO HUMANITIES"
5940,"2016/SU",2016-05-02,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5940,"2015/FA",2015-10-19,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
5940,"2015/FA",2015-08-24,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
5940,"2016/SP",2016-02-29,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
9475,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9475,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
9465,"2016/SP",2016-03-02,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9465,"2015/FA",2015-08-24,4,4,"A","NUR*456","LEADERSHIP AND MANAGEMENT IN NURSING"
9465,"2016/SP",2016-01-04,3,3,"A","MUS*210","HISTORY OF ROCK AND ROLL "
9465,"2015/FA",2015-08-24,4,4,"A","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
9465,"2015/SU",2015-05-04,3,3,"A","NUR*430","RESEARCH IN NURSING"
9465,"2015/SU",2015-06-29,3,3,"A","NUR*446","TEACHING AND LEARNING IN A DIVERSE SOCIETY"
9465,"2015/SP",2015-01-05,3,3,"A","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
9465,"2015/SP",2015-03-02,3,3,"A","NUR*340","CARING FOR OUR NATION'S HEROES AND THEIR FAMILIES"
9465,"2016/SP",2016-01-04,4,4,"A","NUR*462","NURSING CAPSTONE"
893,"2015/SU",2015-05-04,4,4,"A","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
893,"2015/SU",2015-05-04,3,3,"A","NUR*446","TEACHING AND LEARNING IN A DIVERSE SOCIETY"
893,"2015/SU",2015-06-29,3,3,"A","HSC*402","MANAGING STRESS"
893,"2015/FA",2015-08-24,4,4,"B","NUR*462","NURSING CAPSTONE"
7255,"2015/FA",2015-10-19,3,3,"A","BIO*110","BIOLOGY (NON-LAB)"
7255,"2016/SU",2016-05-02,3,3,"B","ENG*102","COMPOSITION II"
7255,"2015/FA",2015-10-19,3,3,"B","MAT*201","STATISTICS"
4088,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
2692,"2015/SP",2015-01-05,3,3,"A","LA*498NS","NATURAL SCIENCE CAPSTONE"
2692,"2015/SP",2015-01-05,3,3,"A","BIO*300","ADVANCED INVESTIGATIONS IN BIOLOGY"
5723,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
1312,"2016/SU",2016-06-27,0,3,"AW","POL*363","ORDER AND DISORDER IN THE MIDDLE EAST AND NORTH AFRICA"
1312,"2015/FA",2015-08-24,3,3,"A","BUS*312","MANAGING HUMAN RESOURCES"
1312,"2015/SU",2015-06-29,3,3,"B","POL*311","PUBLIC POLICY ISSUES"
1312,"2015/FA",2015-10-19,0,3,"F","BUS*323","BUSINESS ETHICS"
1312,"2015/FA",2015-10-19,0,3,"F","REL*340","SCIENCE AND RELIGION"
1312,"2016/SU",2016-06-27,0,3,"AW","ENG*101A","ADVANCED COMPOSITION"
3685,"2015/SP",2015-03-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3685,"2016/SP",2016-01-04,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
3685,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
4904,"2015/SP",2015-03-02,0,3,"W","HIS*101","UNITED STATES HISTORY I"
4904,"2015/SP",2015-01-05,3,3,"A","MAT*116","PRECALCULUS ALGEBRA"
6399,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9288,"2015/SU",2015-06-10,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
226,"2015/FA",2015-08-24,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
226,"2015/SP",2015-03-02,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
226,"2015/SU",2015-05-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
226,"2015/FA",2015-08-24,3,3,"B","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
226,"2015/SU",2015-05-04,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
226,"2015/SP",2015-03-02,3,3,"B","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
52,"2015/SP",2015-03-02,3,3,"A","ART*102","HISTORY OF WESTERN ART SINCE THE 15TH CENTURY"
52,"2015/SP",2015-01-05,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
52,"2015/SU",2015-05-04,3,3,"D","SOC*240","ADDICTIONS IN AMERICA"
52,"2015/SU",2015-05-04,0,3,"F","BIO*212","MICROBIOLOGY"
52,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
52,"2015/SP",2015-03-02,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
52,"2015/SP",2015-01-29,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3679,"2015/FA",2015-09-24,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
874,"2015/SP",2015-03-02,3,3,"A","SOC*362","ETHNIC CONFLICT AND GENOCIDE"
874,"2015/SU",2015-05-04,3,3,"A","LA*498SS","SOCIAL SCIENCE CAPSTONE"
874,"2015/FA",2015-10-19,3,3,"A","HIS*352","U.S.- VIETNAM WAR"
874,"2015/SU",2015-05-04,3,3,"A","SOC*465","SOCIAL SCIENCE RESEARCH"
874,"2015/FA",2015-10-19,3,3,"A","NS*110","SCIENCE IN TODAY'S WORLD"
874,"2015/SP",2015-03-02,1,1,"A","LA*496","RESEARCH AND WRITING IN THE LIBERAL ARTS"
874,"2015/SP",2015-01-05,3,3,"B","HIS*341","CONTEMPORARY EUROPEAN HISTORY AND POLITICS"
874,"2015/SP",2015-01-05,3,3,"A","SOC*319","UNDERSTANDING SOCIETY: THE THEORIES OF KARL MARX, W.E.B. DU BOIS AND OTHERS"
5599,"2015/SU",2015-05-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
5599,"2015/SU",2015-06-29,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
5599,"2016/SP",2016-01-04,0,3,"W","ENG*102","COMPOSITION II"
5599,"2015/SP",2015-01-05,3,3,"A","HIS*290","PIRATES ON THE HIGH SEAS"
2308,"2015/SP",2015-04-30,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4151,"2015/FA",2015-10-19,3,3,"B","CCS*120","EC SUCCESS SEMINAR"
4151,"2015/FA",2015-12-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7727,"2015/SU",2015-05-04,1,1,"A","CYS*245","INTRODUCTION TO CYBERSECURITY"
7727,"2016/SP",2016-01-04,3,3,"A","BUS*325","WOMEN IN BUSINESS"
7727,"2015/SU",2015-06-29,3,3,"B","BUS*225","CONSUMER BEHAVIORS"
7727,"2015/SP",2015-01-05,3,3,"A","BUS*221","BUSINESS COMMUNICATION AND INFORMATION SYSTEMS"
7727,"2016/SU",2016-05-02,3,3,"A","BUS*299","BUSINESS AND MANAGEMENT CAPSTONE"
7727,"2015/FA",2015-08-24,3,3,"A","BUS*222","BUSINESS COMMUNICATION"
2316,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2316,"2015/SU",2015-05-04,3,3,"A","BUS*495","BUSINESS STRATEGY"
5027,"2016/SP",2016-02-29,3,3,"A","BIO*212","MICROBIOLOGY"
5027,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
5027,"2016/SP",2016-02-29,3,3,"C","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
299,"2015/SU",2015-05-04,3,3,"A","ECO*262","INTRODUCTION TO MACROECONOMICS"
6717,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
354,"2015/SP",2015-01-05,3,3,"A","HSC*450","ECONOMICS OF HEALTH CARE"
354,"2015/SU",2015-05-04,3,3,"A","HSC*470","HEALTHCARE MANAGEMENT CAPSTONE"
713,"2015/SU",2015-05-04,3,3,"A","HSC*310","WRITING AND COMMUNICATION IN THE HEALTH SCIENCE PROFESSIONS"
713,"2015/SU",2015-05-04,3,3,"A","HSC*330","LEGAL AND REGULATORY ENVIRONMENT OF HEALTH CARE"
713,"2015/SP",2015-03-02,3,3,"B","HSC*414","BUDGET AND FINANCE IN HEALTH CARE ORGANIZATIONS"
713,"2015/SP",2015-01-05,3,3,"B","HSC*450","ECONOMICS OF HEALTH CARE"
713,"2015/SP",2015-01-05,3,3,"A","HSC*305","CRITICAL ISSUES IN HEALTH CARE MANAGEMENT"
713,"2015/FA",2015-08-24,3,3,"A","HSC*470","HEALTHCARE MANAGEMENT CAPSTONE"
8630,"2015/FA",2015-10-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8630,"2015/FA",2015-10-19,0,1,"F","INL*102","INFORMATION LITERACY"
2538,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
2538,"2015/SU",2015-07-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
672,"2015/FA",2015-10-19,3,3,"B","CCS*120","EC SUCCESS SEMINAR"
672,"2016/SP",2016-02-29,3,3,"A","ACC*212","MANAGERIAL ACCOUNTING"
672,"2016/SP",2016-01-04,3,3,"B","MAT*201","STATISTICS"
672,"2015/SP",2015-01-05,3,3,"A","ECO*262","INTRODUCTION TO MACROECONOMICS"
672,"2015/SU",2015-05-04,3,3,"A","BUS*350","PRINCIPLES OF FINANCE"
672,"2015/FA",2015-10-19,3,3,"B","REL*200","WORLD RELIGIONS"
672,"2016/SP",2016-02-29,3,3,"B","COMM*335","ETHICS IN COMMUNICATION"
1967,"2015/FA",2015-08-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2148,"2015/SP",2015-01-05,3,3,"A","NS*110","SCIENCE IN TODAY'S WORLD"
2148,"2015/SU",2015-06-29,3,3,"A","NS*120","WEATHER AND CLIMATE"
2148,"2015/SP",2015-01-05,3,3,"A","ENG*101","ENGLISH COMPOSITION"
8945,"2015/SP",2015-03-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8945,"2015/SP",2015-01-05,3,3,"A","MIL*498","MILITARY STUDIES CAPSTONE"
6417,"2015/FA",2015-08-24,0,3,"F","SOC*318","SOCIOLOGY OF THE WORKPLACE"
8526,"2016/SP",2016-01-12,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
260,"2015/SP",2015-03-02,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
260,"2016/SP",2016-01-04,0,3,"F","BIO*212","MICROBIOLOGY"
260,"2015/SU",2015-06-29,0,3,"F","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
260,"2015/SP",2015-01-05,3,3,"A","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
260,"2015/SU",2015-05-04,0,3,"F","BIO*212","MICROBIOLOGY"
260,"2015/SP",2015-03-20,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
260,"2015/FA",2015-10-19,3,3,"D","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
260,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
260,"2015/FA",2015-08-24,3,3,"D","BIO*212","MICROBIOLOGY"
260,"2016/SP",2016-02-29,0,3,"F","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
9436,"2015/SU",2015-06-29,3,3,"C","PSY*360","SOCIAL PSYCHOLOGY"
9436,"2016/SP",2016-01-04,3,3,"A","PSY*330","EDUCATIONAL PSYCHOLOGY"
9436,"2016/SU",2016-05-02,3,3,"A","LA*498M","LIBERAL ARTS CAPSTONE, MILITARY FOCUS"
9436,"2016/SP",2016-01-04,3,3,"B","ENG*102A","ADVANCED COMPOSITION II"
9436,"2015/SU",2015-06-29,3,3,"A","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
9436,"2015/SU",2015-05-04,3,3,"A","PSY*300","INVESTIGATIVE METHODS FOR PSYCHOLOGY"
9436,"2015/SU",2015-05-04,1,1,"P","INL*102","INFORMATION LITERACY"
1427,"2015/SU",2015-05-04,4,4,"A","ELEC*152","CIRCUIT THEORY I "
1427,"2015/FA",2015-08-24,0,1,"W","PHYS*202","PHYSICS I LABORATORY"
1427,"2015/FA",2015-08-24,3,3,"A","PHYS*201","PHYSICS I"
1427,"2015/SP",2015-01-05,4,4,"A","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
2797,"2015/FA",2015-08-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1792,"2015/SP",2015-01-05,3,3,"A","COMM*320","COMMUNICATION AND DIVERSITY"
1792,"2015/SP",2015-03-02,3,3,"A","NS*110","SCIENCE IN TODAY'S WORLD"
1792,"2015/SP",2015-01-05,3,3,"A","LA*498M","LIBERAL ARTS CAPSTONE, MILITARY FOCUS"
6541,"2016/SU",2016-05-02,3,3,"B","ENG*102","COMPOSITION II"
6541,"2015/SU",2015-06-29,3,3,"B","HUM*300","ETHICS"
6541,"2015/SU",2015-05-04,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
6541,"2015/SU",2015-05-04,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
6541,"2015/SU",2015-06-29,3,3,"C","PSY*360","SOCIAL PSYCHOLOGY"
279,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
7358,"2015/SP",2015-01-05,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
7358,"2015/SP",2015-03-02,0,1,"F","INL*102","INFORMATION LITERACY"
7358,"2015/SP",2015-01-05,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
7358,"2015/SU",2015-05-04,1,1,"P","INL*102","INFORMATION LITERACY"
7358,"2015/SP",2015-03-02,3,3,"A","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
3210,"2015/SU",2015-05-04,3,3,"B","LA*498JS","JUDAIC STUDIES CAPSTONE"
4094,"2015/SU",2015-06-29,3,3,"A","HSC*320","HEALTH CARE ISSUES IN CULTURALLY DIVERSE POPULATIONS"
4094,"2015/FA",2015-08-24,0,3,"W","NUR*431","INTRODUCTION TO HEALTH CARE DELIVERY SYSTEMS"
4094,"2015/FA",2015-10-19,3,3,"A","HSC*445","INTRODUCTION TO HEALTH CARE INFORMATICS"
4094,"2015/SU",2015-05-04,3,3,"C","MAT*201","STATISTICS"
4094,"2016/SU",2016-05-02,3,3,"A","HSC*365","RESEARCH FOR EVIDENCE BASED PRACTICE"
4094,"2016/SU",2016-05-02,3,3,"A","HSC*310","WRITING AND COMMUNICATION IN THE HEALTH SCIENCE PROFESSIONS"
4094,"2016/SP",2016-02-29,3,3,"A","HSC*440","LEADERSHIP AND MANAGEMENT IN HEALTH CARE SEMINAR"
5557,"2016/SP",2016-01-04,3,3,"B","LA*298","ASSOCIATE DEGREE CAPSTONE"
5557,"2015/SP",2015-01-05,3,3,"B","SOC*250","RACE, ETHNICITY, AND GENDER"
1387,"2015/SU",2015-06-29,3,3,"A","TECH*200","TECHNICAL WRITING"
1387,"2016/SP",2016-01-04,4,4,"A","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
1387,"2015/FA",2015-08-24,3,3,"A","MAT*118","TRIGONOMETRY"
1387,"2016/SU",2016-05-02,3,3,"A","PHYS*201","PHYSICS I"
1387,"2015/SP",2015-04-08,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1387,"2015/SP",2015-03-02,3,3,"A","ENG*252","MYTHOLOGY"
1387,"2015/SU",2015-05-04,3,3,"A","MAT*116","PRECALCULUS ALGEBRA"
1387,"2015/FA",2015-10-19,4,4,"A","TECH*201","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING I"
1163,"2015/SP",2015-03-02,3,3,"A","HUM*200","INTRODUCTION TO HUMANITIES"
1163,"2015/SP",2015-03-02,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
1163,"2015/SP",2015-01-05,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
1163,"2015/SU",2015-05-04,3,3,"B","MUS*205","MUSIC HISTORY I"
1163,"2015/SU",2015-05-04,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
8009,"2015/FA",2015-10-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8009,"2016/SU",2016-06-27,1,1,"P","INL*102","INFORMATION LITERACY"
6346,"2015/SP",2015-04-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2200,"2015/FA",2015-08-24,3,3,"C","COMM*335","ETHICS IN COMMUNICATION"
2200,"2016/SP",2016-01-04,0,3,"AW","BUS*311","ORGANIZATIONAL BEHAVIOR"
2200,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
2200,"2015/SU",2015-05-07,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2200,"2015/FA",2015-10-19,3,3,"C","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
6734,"2016/SP",2016-02-29,3,3,"A","BUS*299","BUSINESS AND MANAGEMENT CAPSTONE"
6734,"2016/SP",2016-01-04,3,3,"B","BUS*230","BUSINESS LAW"
6734,"2015/SP",2015-01-05,3,3,"B","CJ*125","INTRODUCTION TO HOMELAND SECURITY"
6734,"2015/SP",2015-03-02,3,3,"A","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
9629,"2016/SP",2016-02-29,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
9629,"2016/SP",2016-02-29,3,3,"A","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
9629,"2016/SP",2016-04-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
